timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1422953324458698,8,51.761413,-1.260272,62.170702,2.174840,1.541550,4.536364,5735934.350329,620062.881849,-62.170702,30U
1422953324657946,8,51.761413,-1.260272,62.298745,2.174694,1.541126,4.536227,5735934.285425,620062.891197,-62.298745,30U
1422953324858066,8,51.761412,-1.260272,62.383445,2.173456,1.540511,4.532865,5735934.238879,620062.864236,-62.383445,30U
1422953325058187,8,51.761412,-1.260272,62.381622,2.168568,1.539622,4.518239,5735934.243509,620062.841563,-62.381622,30U
1422953325258308,8,51.761411,-1.260272,62.640087,2.170268,1.539759,4.523504,5735934.141835,620062.856987,-62.640087,30U
1422953325458428,8,51.761417,-1.260275,68.250130,2.767858,1.714753,6.135340,5735934.749344,620062.680295,-68.250130,30U
1422953325658549,8,51.761417,-1.260274,68.244159,2.767774,1.714487,6.134828,5735934.735826,620062.695345,-68.244159,30U
1422953325858669,8,51.761417,-1.260274,68.249286,2.767807,1.714196,6.134325,5735934.765842,620062.700676,-68.249286,30U
1422953326058623,8,51.761417,-1.260274,68.295353,2.767574,1.713665,6.133416,5735934.789392,620062.709877,-68.295353,30U
1422953326258489,8,51.761417,-1.260274,68.305677,2.767367,1.713333,6.132677,5735934.758062,620062.691890,-68.305677,30U
1422953326458609,8,51.761417,-1.260274,68.349489,2.767200,1.713245,6.132276,5735934.758734,620062.689445,-68.349489,30U
1422953326658594,8,51.761417,-1.260274,68.299494,2.767136,1.712903,6.131366,5735934.782006,620062.686251,-68.299494,30U
1422953326858714,8,51.761417,-1.260274,68.318340,2.767054,1.712763,6.131022,5735934.787614,620062.698003,-68.318340,30U
1422953327058567,8,51.761418,-1.260275,68.245144,2.767030,1.712755,6.130948,5735934.838789,620062.658873,-68.245144,30U
1422953327258687,8,51.761418,-1.260275,68.298166,2.766690,1.712412,6.130228,5735934.869845,620062.629194,-68.298166,30U
1422953327458635,8,51.761419,-1.260275,68.341937,2.767573,1.712913,6.131001,5735934.995789,620062.658862,-68.341937,30U
1422953327658596,8,51.761420,-1.260275,68.358708,2.767488,1.712723,6.130807,5735935.097444,620062.637760,-68.358708,30U
1422953327858716,8,51.761421,-1.260275,68.365869,2.768240,1.712920,6.131172,5735935.231809,620062.620033,-68.365869,30U
1422953328058608,7,51.761422,-1.260276,68.463080,2.768215,1.712912,6.131096,5735935.330092,620062.601093,-68.463080,30U
1422953328258628,7,51.761424,-1.260276,68.393681,2.767503,1.711259,6.128100,5735935.510136,620062.545748,-68.393681,30U
1422953328458748,7,51.761426,-1.260277,68.387450,2.767029,1.711579,6.128341,5735935.743280,620062.519952,-68.387450,30U
1422953328658867,7,51.761429,-1.260277,68.376023,2.766107,1.711026,6.126664,5735936.028259,620062.454446,-68.376023,30U
1422953328858913,7,51.761432,-1.260278,68.377914,2.766754,1.711220,6.127364,5735936.365361,620062.427152,-68.377914,30U
1422953329059006,7,51.761435,-1.260278,68.335423,2.766729,1.711211,6.127289,5735936.750675,620062.368180,-68.335423,30U
1422953329259124,7,51.761439,-1.260279,68.384221,2.766984,1.711208,6.127760,5735937.153616,620062.304606,-68.384221,30U
1422953329458931,7,51.761443,-1.260280,68.368259,2.767391,1.711157,6.128114,5735937.607742,620062.229936,-68.368259,30U
1422953329658966,7,51.761447,-1.260281,68.405338,2.770068,1.711933,6.130458,5735938.056958,620062.150671,-68.405338,30U
1422953329858833,7,51.761452,-1.260282,68.470014,2.766827,1.710231,6.125803,5735938.606605,620062.077287,-68.470014,30U
1422953330058736,7,51.761457,-1.260283,68.473142,2.766802,1.710222,6.125728,5735939.209216,620061.967867,-68.473142,30U
1422953330258802,7,51.761463,-1.260284,68.544657,2.766804,1.710095,6.125403,5735939.878215,620061.900601,-68.544657,30U
1422953330458631,7,51.761469,-1.260285,68.617237,2.766715,1.710096,6.125489,5735940.527623,620061.808321,-68.617237,30U
1422953330658668,7,51.761476,-1.260287,68.594713,2.766690,1.710083,6.125116,5735941.297618,620061.687002,-68.594713,30U
1422953330858786,7,51.761483,-1.260288,68.611556,2.766638,1.709994,6.124899,5735942.117570,620061.565669,-68.611556,30U
1422953331058905,7,51.761491,-1.260290,68.581943,2.766613,1.709985,6.124825,5735942.988231,620061.434834,-68.581943,30U
1422953331258917,7,51.761499,-1.260291,68.595941,2.765318,1.709377,6.123514,5735943.889638,620061.314741,-68.595941,30U
1422953331459000,7,51.761508,-1.260293,68.616379,2.770186,1.710992,6.128438,5735944.864695,620061.173142,-68.616379,30U
1422953331658859,7,51.761517,-1.260294,68.636787,2.770156,1.710861,6.128088,5735945.852574,620061.057237,-68.636787,30U
1422953331858728,7,51.761526,-1.260296,68.629058,2.782600,1.715438,6.140985,5735946.880018,620060.900985,-68.629058,30U
1422953332058744,7,51.761536,-1.260299,68.601467,2.782575,1.715428,6.140910,5735947.960955,620060.699496,-68.601467,30U
1422953332258862,7,51.761546,-1.260300,68.655666,2.767728,1.719622,6.137425,5735949.044676,620060.563395,-68.655666,30U
1422953332458471,6,51.761552,-1.260291,70.562247,2.893350,2.338925,7.266007,5735949.741501,620061.185559,-70.562247,30U
1422953332658588,6,51.761562,-1.260293,70.565254,2.892598,2.332457,7.262573,5735950.859418,620061.031597,-70.565254,30U
1422953332858705,7,51.761576,-1.260307,68.598473,2.777621,1.775516,6.235394,5735952.364343,620060.036897,-68.598473,30U
1422953333058450,7,51.761586,-1.260309,68.689753,2.777579,1.775507,6.235294,5735953.443903,620059.888582,-68.689753,30U
1422953333258567,7,51.761592,-1.260299,70.626445,2.891551,2.329098,7.259889,5735954.139265,620060.503291,-70.626445,30U
1422953333458684,7,51.761601,-1.260302,70.664534,2.891538,2.329098,7.259598,5735955.196130,620060.326233,-70.664534,30U
1422953333658801,7,51.761611,-1.260304,70.694687,2.891176,2.329334,7.259040,5735956.260870,620060.117371,-70.694687,30U
1422953333858918,6,51.761621,-1.260307,70.708380,2.890275,2.329346,7.257802,5735957.331572,620059.926611,-70.708380,30U
1422953334059034,6,51.761630,-1.260309,70.790341,2.890256,2.329374,7.257657,5735958.432377,620059.770475,-70.790341,30U
1422953334258847,6,51.761640,-1.260311,70.786703,2.891151,2.329582,7.258593,5735959.546359,620059.548355,-70.786703,30U
1422953334458964,6,51.761651,-1.260314,70.731382,2.890988,2.330008,7.258843,5735960.696082,620059.343499,-70.731382,30U
1422953334658995,6,51.761661,-1.260316,70.806058,2.890667,2.329975,7.257469,5735961.815924,620059.153443,-70.806058,30U
1422953334859069,6,51.761672,-1.260319,70.835485,2.890390,2.329170,7.257480,5735962.982934,620058.938015,-70.835485,30U
1422953335059135,6,51.761682,-1.260322,70.781887,2.890365,2.329187,7.257308,5735964.137069,620058.712684,-70.781887,30U
1422953335258812,7,51.761692,-1.260324,70.807538,2.891122,2.331674,7.258584,5735965.276918,620058.542257,-70.807538,30U
1422953335458928,8,51.761690,-1.260332,66.042290,2.680973,2.143877,6.770242,5735965.012761,620057.990149,-66.042290,30U
1422953335658952,8,51.761701,-1.260336,65.867582,2.680869,2.143079,6.769781,5735966.181592,620057.720135,-65.867582,30U
1422953335858980,6,51.761709,-1.260333,66.202181,4.162972,6.446462,10.481002,5735967.165770,620057.892467,-66.202181,30U
1422953336059029,7,51.761760,-1.260409,63.487498,4.643703,6.787395,11.605908,5735972.675577,620052.513772,-63.487498,30U
1422953336258804,6,51.761770,-1.260411,63.510993,4.643854,6.788035,11.606427,5735973.759135,620052.313843,-63.510993,30U
1422953336458920,6,51.761747,-1.260351,63.921541,3.168579,5.951768,7.673784,5735971.347208,620056.494995,-63.921541,30U
1422953336659035,6,51.761759,-1.260357,63.309990,3.156935,5.946706,7.639559,5735972.641367,620056.089769,-63.309990,30U
1422953336858993,6,51.761766,-1.260357,63.851168,3.168185,5.952119,7.671457,5735973.456362,620056.086740,-63.851168,30U
1422953337058869,7,51.761777,-1.260362,63.334993,3.167865,5.952154,7.671589,5735974.663015,620055.704960,-63.334993,30U
1422953337258984,6,51.761817,-1.260423,63.468534,4.643753,6.789821,11.606583,5735978.939901,620051.379596,-63.468534,30U
1422953337458892,7,51.761788,-1.260347,65.443120,2.916629,5.013499,6.845952,5735975.851460,620056.703629,-65.443120,30U
1422953337658981,7,51.761796,-1.260348,65.595403,2.923312,5.015222,6.865608,5735976.743934,620056.573567,-65.595403,30U
1422953337858966,8,51.761807,-1.260355,64.819992,2.918509,5.014384,6.850738,5735977.948377,620056.127838,-64.819992,30U
1422953338058903,8,51.761821,-1.260364,63.124924,2.918445,5.014503,6.850847,5735979.489757,620055.464852,-63.124924,30U
1422953338259017,8,51.761817,-1.260349,66.587850,3.372519,4.132865,8.004499,5735979.084966,620056.457900,-66.587850,30U
1422953338459093,9,51.761832,-1.260344,64.501187,2.352860,1.981553,4.846397,5735980.793912,620056.783322,-64.501187,30U
1422953338658790,9,51.761840,-1.260346,64.314862,2.323304,1.952114,4.746068,5735981.649043,620056.653017,-64.314862,30U
1422953338858207,9,51.761845,-1.260343,64.959732,2.247468,1.900428,4.486523,5735982.268831,620056.809481,-64.959732,30U
1422953339058321,9,51.761853,-1.260343,63.954138,2.214497,1.898721,4.426718,5735983.177082,620056.768818,-63.954138,30U
1422953339258156,9,51.761862,-1.260336,64.270517,2.197208,1.842487,4.424115,5735984.114020,620057.226960,-64.270517,30U
1422953339458269,9,51.761869,-1.260328,64.172112,2.131826,1.601466,4.407854,5735984.939233,620057.778150,-64.172112,30U
1422953339658383,9,51.761877,-1.260323,64.203608,2.130849,1.598534,4.404166,5735985.839881,620058.082465,-64.203608,30U
1422953339858497,9,51.761885,-1.260320,63.618056,2.135832,1.601688,4.417319,5735986.765608,620058.292711,-63.618056,30U
1422953340058610,9,51.761889,-1.260311,63.862013,2.135816,1.601715,4.417361,5735987.184137,620058.904876,-63.862013,30U
1422953340258724,8,51.761894,-1.260303,64.436793,2.196711,1.628264,4.655554,5735987.715433,620059.460358,-64.436793,30U
1422953340458803,9,51.761904,-1.260299,63.145395,2.168996,1.595866,4.567436,5735988.894463,620059.681613,-63.145395,30U
1422953340658900,9,51.761909,-1.260284,63.348844,2.169362,1.592523,4.565297,5735989.401080,620060.732779,-63.348844,30U
1422953340859006,9,51.761913,-1.260273,62.858485,2.177044,1.589363,4.567530,5735989.915788,620061.451415,-62.858485,30U
1422953341058883,9,51.761915,-1.260256,63.390003,2.177033,1.589380,4.567612,5735990.134644,620062.622484,-63.390003,30U
1422953341258996,8,51.761912,-1.260245,65.137809,2.591137,1.662159,5.799659,5735989.854612,620063.401639,-65.137809,30U
1422953341458732,9,51.761924,-1.260235,62.364578,2.043220,1.435382,4.161611,5735991.215589,620064.042969,-62.364578,30U
1422953341658844,9,51.761918,-1.260209,64.467863,2.025500,1.421344,4.105982,5735990.582183,620065.895039,-64.467863,30U
1422953341858957,8,51.761918,-1.260191,64.847597,2.173717,1.601584,4.576474,5735990.608158,620067.113793,-64.847597,30U
1422953342058582,9,51.761921,-1.260181,64.010023,2.050452,1.454173,4.191315,5735990.943544,620067.781483,-64.010023,30U
1422953342258694,9,51.761919,-1.260161,64.455797,2.172328,1.594631,4.563019,5735990.786920,620069.171813,-64.455797,30U
1422953342458807,9,51.761918,-1.260145,64.423313,2.027907,1.410587,4.109954,5735990.681616,620070.318395,-64.423313,30U
1422953342658920,9,51.761917,-1.260127,64.321193,2.032653,1.406414,4.100515,5735990.588348,620071.560712,-64.321193,30U
1422953342858818,9,51.761915,-1.260111,64.349769,2.018514,1.397636,4.072417,5735990.441726,620072.653541,-64.349769,30U
1422953343058836,9,51.761912,-1.260093,64.750019,2.018506,1.397640,4.072505,5735990.054129,620073.869526,-64.750019,30U
1422953343258490,9,51.761909,-1.260077,64.885239,1.996231,1.371713,4.002305,5735989.750095,620074.999598,-64.885239,30U
1422953343458602,9,51.761904,-1.260062,65.446113,1.994411,1.370325,3.999301,5735989.275055,620076.031921,-65.446113,30U
1422953343658715,9,51.761902,-1.260047,65.134277,1.992733,1.368766,3.995951,5735989.104619,620077.116138,-65.134277,30U
1422953343858827,9,51.761900,-1.260038,64.656918,1.986827,1.364340,3.980110,5735988.846730,620077.707904,-64.656918,30U
1422953344058758,9,51.761895,-1.260025,64.728887,1.986820,1.364343,3.980200,5735988.350177,620078.641432,-64.728887,30U
1422953344258482,9,51.761891,-1.260012,64.636220,1.978557,1.358337,3.955398,5735987.851142,620079.514509,-64.636220,30U
1422953344458593,9,51.761887,-1.260002,64.263149,1.976493,1.359942,3.950260,5735987.468226,620080.256395,-64.263149,30U
1422953344658705,9,51.761882,-1.259989,64.107662,1.970614,1.348261,3.929577,5735986.964264,620081.165608,-64.107662,30U
1422953344858817,9,51.761877,-1.259976,63.849914,1.965771,1.341766,3.913533,5735986.366063,620082.052435,-63.849914,30U
1422953345058852,9,51.761870,-1.259966,63.756032,1.965763,1.341768,3.913625,5735985.690270,620082.792588,-63.756032,30U
1422953345258870,9,51.761864,-1.259954,63.612449,1.962937,1.332751,3.905290,5735984.997887,620083.602041,-63.612449,30U
1422953345458982,9,51.761856,-1.259941,63.898988,1.962166,1.331119,3.904867,5735984.108022,620084.532717,-63.898988,30U
1422953345659093,9,51.761848,-1.259929,63.870651,1.960409,1.328523,3.900089,5735983.251682,620085.393842,-63.870651,30U
1422953345859117,9,51.761839,-1.259918,63.987598,1.958027,1.324277,3.893417,5735982.288428,620086.183854,-63.987598,30U
1422953346058765,9,51.761831,-1.259909,63.766005,1.958019,1.324279,3.893509,5735981.354280,620086.777129,-63.766005,30U
1422953346258876,9,51.761822,-1.259900,63.580597,1.963345,1.330700,3.912043,5735980.355153,620087.435426,-63.580597,30U
1422953346458893,9,51.761812,-1.259891,63.337224,1.963435,1.329735,3.912342,5735979.365926,620088.081834,-63.337224,30U
1422953346658781,9,51.761801,-1.259882,63.489156,1.964823,1.330733,3.917344,5735978.142137,620088.727207,-63.489156,30U
1422953346858892,9,51.761791,-1.259874,63.690682,1.959507,1.324028,3.900277,5735976.981923,620089.325679,-63.690682,30U
1422953347058797,8,51.761776,-1.259872,64.672602,2.161695,1.555948,4.515180,5735975.390658,620089.529636,-64.672602,30U
1422953347258908,9,51.761770,-1.259860,63.419062,1.972093,1.338439,3.939891,5735974.709299,620090.318405,-63.419062,30U
1422953347459018,9,51.761756,-1.259859,64.409858,2.153566,1.552382,4.490379,5735973.127940,620090.479683,-64.409858,30U
1422953347658860,9,51.761744,-1.259852,64.690364,2.153427,1.552240,4.489501,5735971.794032,620090.939569,-64.690364,30U
1422953347858818,9,51.761733,-1.259847,64.665890,2.154626,1.550934,4.492661,5735970.566461,620091.366699,-64.665890,30U
1422953348058865,9,51.761722,-1.259840,64.643290,2.154625,1.550902,4.492685,5735969.342406,620091.845977,-64.643290,30U
1422953348258919,8,51.761711,-1.259834,64.602041,2.150659,1.548931,4.479959,5735968.150045,620092.323523,-64.602041,30U
1422953348458833,8,51.761698,-1.259828,64.726981,2.151910,1.548694,4.483381,5735966.776252,620092.773056,-64.726981,30U
1422953348658852,8,51.761687,-1.259822,64.676328,2.149150,1.548080,4.475195,5735965.521998,620093.216210,-64.676328,30U
1422953348858962,8,51.761675,-1.259816,64.702205,2.149119,1.549778,4.474575,5735964.191652,620093.664517,-64.702205,30U
1422953349059072,8,51.761662,-1.259809,64.898618,2.149118,1.549746,4.474600,5735962.787658,620094.147103,-64.898618,30U
1422953349259014,8,51.761650,-1.259802,65.090216,2.150010,1.555736,4.474004,5735961.404710,620094.643205,-65.090216,30U
1422953349458986,9,51.761637,-1.259790,63.455364,2.149950,1.543605,4.439955,5735960.022762,620095.523278,-63.455364,30U
1422953349658971,9,51.761625,-1.259785,63.471089,2.148160,1.543232,4.434386,5735958.702915,620095.943253,-63.471089,30U
1422953349858837,9,51.761613,-1.259778,63.334358,2.147340,1.543083,4.432184,5735957.394984,620096.433606,-63.334358,30U
1422953350058910,9,51.761601,-1.259772,63.517339,2.147338,1.543052,4.432208,5735956.094759,620096.857511,-63.517339,30U
1422953350259015,8,51.761590,-1.259771,64.731678,2.147909,1.545060,4.468552,5735954.855649,620096.989126,-64.731678,30U
1422953350459115,8,51.761578,-1.259764,64.738964,2.147491,1.543645,4.467743,5735953.513331,620097.457416,-64.738964,30U
1422953350659116,8,51.761566,-1.259757,64.709098,2.161579,1.544256,4.509152,5735952.181263,620097.986805,-64.709098,30U
1422953350859225,8,51.761551,-1.259749,65.290244,2.213636,1.550568,4.667527,5735950.572797,620098.607749,-65.290244,30U
1422953351059065,7,51.761536,-1.259740,66.195341,2.657708,1.610325,5.965560,5735948.886947,620099.276578,-66.195341,30U
1422953351259173,7,51.761524,-1.259731,66.288189,2.655907,1.606177,5.955481,5735947.525393,620099.877956,-66.288189,30U
1422953351459202,6,51.761505,-1.259728,67.196136,6.250788,2.936845,10.218433,5735945.491159,620100.165709,-67.196136,30U
1422953351659107,5,51.761498,-1.259725,65.613403,6.581945,3.106098,11.747366,5735944.689113,620100.396495,-65.613403,30U
1422953351859171,6,51.761485,-1.259717,65.676112,6.581356,3.105242,11.746176,5735943.271502,620100.986252,-65.676112,30U
1422953352059005,6,51.761473,-1.259709,65.725306,6.580647,3.104638,11.744582,5735941.859394,620101.529552,-65.725306,30U
1422953352259114,6,51.761462,-1.259701,65.298519,6.305493,3.015775,11.128822,5735940.674232,620102.132491,-65.298519,30U
1422953352459069,6,51.761449,-1.259693,65.259354,6.304299,3.014673,11.125611,5735939.298831,620102.719962,-65.259354,30U
1422953352659145,7,51.761436,-1.259685,65.425031,6.302996,3.013407,11.122082,5735937.807600,620103.315793,-65.425031,30U
1422953352859087,8,51.761427,-1.259674,64.602085,5.933083,2.895312,10.281693,5735936.812807,620104.071194,-64.602085,30U
1422953353058972,8,51.761416,-1.259666,64.181554,4.736066,2.533225,7.411078,5735935.616049,620104.692282,-64.181554,30U
1422953353258946,8,51.761402,-1.259660,64.935722,4.163181,2.466420,6.948755,5735934.047385,620105.150729,-64.935722,30U
1422953353459055,8,51.761388,-1.259652,65.031621,3.962932,2.431510,6.979781,5735932.594085,620105.733196,-65.031621,30U
1422953353658893,7,51.761379,-1.259641,64.153386,3.679854,2.482879,7.371588,5735931.571079,620106.467798,-64.153386,30U
1422953353859001,8,51.761365,-1.259636,66.027128,2.714609,2.223807,6.407502,5735930.039470,620106.855299,-66.027128,30U
1422953354058979,8,51.761361,-1.259633,66.023628,2.222987,2.209082,5.174419,5735929.552775,620107.119235,-66.023628,30U
1422953354258880,8,51.761344,-1.259622,65.150670,2.215512,2.211055,5.188233,5735927.743111,620107.931497,-65.150670,30U
1422953354458988,8,51.761327,-1.259609,63.694609,2.262521,2.224372,5.403111,5735925.848073,620108.816795,-63.694609,30U
1422953354658959,6,51.761309,-1.259601,65.449215,3.182446,2.276783,7.483364,5735923.803222,620109.423192,-65.449215,30U
1422953354859044,6,51.761288,-1.259598,66.818609,3.182262,2.276044,7.483015,5735921.502950,620109.739854,-66.818609,30U
1422953355059080,7,51.761272,-1.259590,67.306688,3.113940,2.262193,7.411193,5735919.756669,620110.283136,-67.306688,30U
1422953355259078,6,51.761266,-1.259578,66.007033,2.845309,2.214577,7.139647,5735919.158533,620111.182066,-66.007033,30U
1422953355459032,6,51.761257,-1.259566,65.443682,2.850740,2.214457,7.144502,5735918.124518,620111.979710,-65.443682,30U
1422953355659139,6,51.761245,-1.259557,65.316826,2.796312,2.204606,7.091000,5735916.786535,620112.675565,-65.316826,30U
1422953355859098,6,51.761227,-1.259551,66.197050,2.782616,2.202340,7.077375,5735914.845205,620113.144700,-66.197050,30U
1422953356059089,6,51.761213,-1.259541,66.416204,2.782595,2.202356,7.077209,5735913.317158,620113.829616,-66.416204,30U
1422953356259196,5,51.761205,-1.259529,65.659741,6.566608,3.093163,11.713344,5735912.428712,620114.700247,-65.659741,30U
1422953356458916,7,51.761181,-1.259526,67.647701,3.658573,2.368694,7.999665,5735909.783884,620114.964820,-67.647701,30U
1422953356659023,7,51.761175,-1.259512,66.583261,2.869256,2.215283,7.161319,5735909.094760,620115.934365,-66.583261,30U
1422953356858933,7,51.761169,-1.259499,65.502639,2.855507,2.213085,7.147778,5735908.406030,620116.874023,-65.502639,30U
1422953357058994,7,51.761156,-1.259489,65.439901,2.808445,2.205035,7.101207,5735907.071105,620117.602747,-65.439901,30U
1422953357258962,6,51.761144,-1.259479,65.399144,2.808190,2.204329,7.100152,5735905.722371,620118.310250,-65.399144,30U
1422953357458129,7,51.761130,-1.259470,65.728808,2.808649,2.203931,7.101043,5735904.144973,620118.963362,-65.728808,30U
1422953357658235,7,51.761118,-1.259459,65.676102,2.816249,2.205846,7.109416,5735902.851513,620119.743369,-65.676102,30U
1422953357858341,6,51.761111,-1.259446,64.754401,2.907487,2.220879,7.198414,5735902.042377,620120.671043,-64.754401,30U
1422953358058447,7,51.761098,-1.259436,64.834510,2.831269,2.207070,7.122740,5735900.667415,620121.385596,-64.834510,30U
1422953358258553,7,51.761063,-1.259419,71.877042,6.511916,3.173100,11.841280,5735896.744875,620122.640577,-71.877042,30U
1422953358458659,7,51.761073,-1.259411,61.371039,2.810339,2.190704,6.501376,5735897.973567,620123.159079,-61.371039,30U
1422953358658765,6,51.761058,-1.259406,65.373422,2.802930,2.201298,7.093457,5735896.294720,620123.583187,-65.373422,30U
1422953358858871,6,51.761045,-1.259395,65.489784,2.807745,2.201782,7.098121,5735894.869206,620124.334960,-65.489784,30U
1422953359058976,6,51.761038,-1.259381,64.514072,2.833591,2.206738,7.123773,5735894.125534,620125.322267,-64.514072,30U
1422953359259082,6,51.761001,-1.259365,71.927695,6.509745,3.171482,11.832207,5735890.002883,620126.580766,-71.927695,30U
1422953359459188,6,51.760990,-1.259353,71.871019,6.514247,3.172110,11.833630,5735888.749470,620127.413910,-71.871019,30U
1422953359659037,6,51.760979,-1.259341,71.697675,6.525522,3.174261,11.841175,5735887.559076,620128.281987,-71.697675,30U
1422953359858768,7,51.760967,-1.259329,71.564710,6.525936,3.174527,11.843813,5735886.320678,620129.146717,-71.564710,30U
1422953360058873,6,51.761456,-1.259048,2.630645,90.875626,30.350159,112.905838,5735941.071452,620147.186062,-2.630645,30U
1422953360258979,7,51.760970,-1.259310,64.143329,3.322294,2.248751,6.885374,5735886.628040,620130.427803,-64.143329,30U
1422953360458648,4,51.760794,-1.259386,86.833131,87.172279,29.147549,108.087181,5735866.931022,620125.656050,-86.833131,30U
1422953360658753,6,51.760940,-1.259289,64.831899,3.647063,2.289278,7.210975,5735883.320804,620131.957730,-64.831899,30U
1422953360858589,7,51.760926,-1.259278,64.983566,3.646951,2.288708,7.210610,5735881.840636,620132.771849,-64.983566,30U
1422953361058694,7,51.760916,-1.259265,64.870366,3.494761,2.262212,7.100010,5735880.669291,620133.688716,-64.870366,30U
1422953361258799,8,51.760910,-1.259251,63.511414,2.695011,2.245494,5.421903,5735880.049256,620134.634861,-63.511414,30U
1422953361458892,7,51.760895,-1.259231,63.188416,2.953576,8.484684,9.691027,5735878.402068,620136.049624,-63.188416,30U
1422953361658611,8,51.760887,-1.259223,62.187027,2.978745,8.500301,9.742018,5735877.529053,620136.632645,-62.187027,30U
1422953361858716,8,51.760874,-1.259204,63.173403,2.972596,8.512482,9.737754,5735876.129846,620138.021230,-63.173403,30U
1422953362058821,8,51.760863,-1.259201,62.649872,2.542528,2.239547,5.119840,5735874.962260,620138.239431,-62.649872,30U
1422953362258925,9,51.760858,-1.259187,62.244777,2.486050,2.231992,5.121227,5735874.351775,620139.191371,-62.244777,30U
1422953362458862,7,51.760837,-1.259174,63.626148,2.910248,2.195733,6.299175,5735872.044014,620140.137424,-63.626148,30U
1422953362658851,8,51.760829,-1.259160,62.770642,2.406018,2.194166,5.397812,5735871.171380,620141.146295,-62.770642,30U
1422953362858823,8,51.760818,-1.259145,63.038122,2.226805,2.240108,5.118496,5735869.947771,620142.220962,-63.038122,30U
1422953363058877,7,51.760803,-1.259125,63.046705,2.908411,5.932034,7.633247,5735868.377782,620143.605832,-63.046705,30U
1422953363258981,7,51.760792,-1.259115,62.579203,2.914874,5.935370,7.646503,5735867.111945,620144.358854,-62.579203,30U
1422953363458849,7,51.760781,-1.259087,63.315724,3.023046,6.164818,7.760230,5735865.982087,620146.304160,-63.315724,30U
1422953363658881,7,51.760771,-1.259073,63.578420,3.024984,6.164514,7.763466,5735864.903361,620147.302247,-63.578420,30U
1422953363858985,7,51.760755,-1.259054,63.794544,2.982630,6.151351,7.713239,5735863.194275,620148.662468,-63.794544,30U
1422953364059089,7,51.760741,-1.259044,63.923898,2.982597,6.151620,7.713323,5735861.630624,620149.397289,-63.923898,30U
1422953364259193,7,51.760731,-1.259045,62.345581,2.893622,5.889021,7.585541,5735860.522127,620149.337769,-62.345581,30U
1422953364459276,7,51.760719,-1.259030,62.595156,2.979663,5.930807,7.761015,5735859.160777,620150.423418,-62.595156,30U
1422953364659177,8,51.760709,-1.259012,63.126899,2.980229,5.927632,7.758183,5735858.102882,620151.655053,-63.126899,30U
1422953364859117,9,51.760696,-1.259001,63.652298,2.919657,5.889216,7.627582,5735856.709626,620152.488650,-63.652298,30U
1422953365059107,9,51.760685,-1.258988,63.325161,2.897404,5.874050,7.572316,5735855.481924,620153.429385,-63.325161,30U
1422953365259046,9,51.760671,-1.258969,63.487094,2.594874,4.566197,6.393824,5735853.958793,620154.785035,-63.487094,30U
1422953365458994,9,51.760662,-1.258961,62.669605,2.598040,4.568164,6.392421,5735852.932454,620155.316014,-62.669605,30U
1422953365659003,9,51.760650,-1.258945,62.397889,2.398156,3.505951,5.550743,5735851.630160,620156.443266,-62.397889,30U
1422953365858928,9,51.760637,-1.258923,63.796983,2.144072,1.662551,4.392271,5735850.289536,620158.018266,-63.796983,30U
1422953366058935,9,51.760625,-1.258900,64.443425,2.144053,1.662580,4.392310,5735848.917569,620159.638931,-64.443425,30U
1422953366259037,9,51.760614,-1.258892,63.614831,2.161628,1.643125,4.398148,5735847.690396,620160.253790,-63.614831,30U
1422953366458970,9,51.760597,-1.258881,64.351546,2.764419,1.662509,5.343353,5735845.898888,620160.989292,-64.351546,30U
1422953366659004,9,51.760587,-1.258864,64.180017,2.762030,1.647438,5.323855,5735844.734628,620162.213436,-64.180017,30U
1422953366859106,9,51.760576,-1.258851,63.960924,2.761094,1.640240,5.316364,5735843.600083,620163.144216,-63.960924,30U
1422953367058891,9,51.760564,-1.258832,65.139357,2.761073,1.640259,5.316297,5735842.231201,620164.522222,-65.139357,30U
1422953367258958,9,51.760554,-1.258812,64.521672,2.128149,1.602226,4.327982,5735841.240940,620165.881374,-64.521672,30U
1422953367458909,8,51.760540,-1.258803,65.023278,2.749588,1.632294,5.322305,5735839.630072,620166.538719,-65.023278,30U
1422953367659012,8,51.760535,-1.258783,64.864172,2.402157,1.706614,4.358071,5735839.178316,620167.927241,-64.864172,30U
1422953367859109,8,51.760524,-1.258774,64.423261,2.371941,1.773286,4.401750,5735837.872355,620168.577830,-64.423261,30U
1422953368058582,8,51.760513,-1.258762,64.333008,2.371918,1.773315,4.401783,5735836.747440,620169.473120,-64.333008,30U
1422953368258684,8,51.760502,-1.258745,64.418362,2.382205,1.697006,4.380711,5735835.533455,620170.657248,-64.418362,30U
1422953368458786,7,51.760491,-1.258732,65.406856,2.416540,1.724252,4.560932,5735834.273818,620171.615446,-65.406856,30U
1422953368658888,7,51.760481,-1.258718,65.280279,2.465858,1.730297,4.621552,5735833.187565,620172.579843,-65.280279,30U
1422953368858991,7,51.760469,-1.258703,65.406028,2.417286,1.718126,4.559460,5735831.924580,620173.650956,-65.406028,30U
1422953369059093,6,51.760444,-1.258698,67.752485,6.505493,3.000806,10.494823,5735829.121720,620174.032365,-67.752485,30U
